time,state,geography,geography_name,grade,vaccine,n_exempt
12-31-2018,West Virginia,54097,Upshur County,Kindergarten,varicella,0.00
12-31-2019,West Virginia,54097,Upshur County,Kindergarten,varicella,0.00
12-31-2020,West Virginia,54097,Upshur County,Kindergarten,varicella,0.00
12-31-2021,West Virginia,54097,Upshur County,Kindergarten,varicella,0.00
12-31-2022,West Virginia,54097,Upshur County,Kindergarten,varicella,0.00
12-31-2023,West Virginia,54097,Upshur County,Kindergarten,varicella,0.00
12-31-2024,West Virginia,54097,Upshur County,Kindergarten,varicella,0.00
12-31-2025,West Virginia,54097,Upshur County,Kindergarten,varicella,0.00
12-31-2018,West Virginia,54099,Wayne County,Kindergarten,varicella,0.00
12-31-2019,West Virginia,54099,Wayne County,Kindergarten,varicella,0.00
12-31-2020,West Virginia,54099,Wayne County,Kindergarten,varicella,0.00
12-31-2021,West Virginia,54099,Wayne County,Kindergarten,varicella,0.00
12-31-2022,West Virginia,54099,Wayne County,Kindergarten,varicella,0.00
12-31-2023,West Virginia,54099,Wayne County,Kindergarten,varicella,0.00
12-31-2024,West Virginia,54099,Wayne County,Kindergarten,varicella,0.00
12-31-2025,West Virginia,54099,Wayne County,Kindergarten,varicella,0.00
12-31-2018,West Virginia,54101,Webster County,Kindergarten,varicella,0.00
12-31-2019,West Virginia,54101,Webster County,Kindergarten,varicella,0.00
12-31-2020,West Virginia,54101,Webster County,Kindergarten,varicella,0.00
12-31-2021,West Virginia,54101,Webster County,Kindergarten,varicella,0.00
12-31-2022,West Virginia,54101,Webster County,Kindergarten,varicella,0.00
12-31-2023,West Virginia,54101,Webster County,Kindergarten,varicella,0.00
12-31-2024,West Virginia,54101,Webster County,Kindergarten,varicella,0.00
12-31-2025,West Virginia,54101,Webster County,Kindergarten,varicella,1.00
12-31-2018,West Virginia,54103,Wetzel County,Kindergarten,varicella,0.00
12-31-2019,West Virginia,54103,Wetzel County,Kindergarten,varicella,0.00
12-31-2020,West Virginia,54103,Wetzel County,Kindergarten,varicella,0.00
12-31-2021,West Virginia,54103,Wetzel County,Kindergarten,varicella,0.00
12-31-2022,West Virginia,54103,Wetzel County,Kindergarten,varicella,0.00
12-31-2023,West Virginia,54103,Wetzel County,Kindergarten,varicella,0.00
12-31-2024,West Virginia,54103,Wetzel County,Kindergarten,varicella,0.00
12-31-2025,West Virginia,54103,Wetzel County,Kindergarten,varicella,0.00
12-31-2018,West Virginia,54105,Wirt County,Kindergarten,varicella,0.00
12-31-2019,West Virginia,54105,Wirt County,Kindergarten,varicella,0.00
12-31-2020,West Virginia,54105,Wirt County,Kindergarten,varicella,0.00
12-31-2021,West Virginia,54105,Wirt County,Kindergarten,varicella,0.00
12-31-2022,West Virginia,54105,Wirt County,Kindergarten,varicella,0.00
12-31-2023,West Virginia,54105,Wirt County,Kindergarten,varicella,0.00
12-31-2024,West Virginia,54105,Wirt County,Kindergarten,varicella,0.00
12-31-2025,West Virginia,54105,Wirt County,Kindergarten,varicella,0.00
12-31-2018,West Virginia,54107,Wood County,Kindergarten,varicella,0.00
12-31-2019,West Virginia,54107,Wood County,Kindergarten,varicella,0.00
12-31-2020,West Virginia,54107,Wood County,Kindergarten,varicella,0.00
12-31-2021,West Virginia,54107,Wood County,Kindergarten,varicella,0.00
12-31-2022,West Virginia,54107,Wood County,Kindergarten,varicella,0.00
12-31-2023,West Virginia,54107,Wood County,Kindergarten,varicella,0.00
12-31-2024,West Virginia,54107,Wood County,Kindergarten,varicella,0.00
12-31-2025,West Virginia,54107,Wood County,Kindergarten,varicella,0.00
12-31-2018,West Virginia,54109,Wyoming County,Kindergarten,varicella,0.00
12-31-2019,West Virginia,54109,Wyoming County,Kindergarten,varicella,0.00
12-31-2020,West Virginia,54109,Wyoming County,Kindergarten,varicella,0.00
12-31-2021,West Virginia,54109,Wyoming County,Kindergarten,varicella,0.00
12-31-2022,West Virginia,54109,Wyoming County,Kindergarten,varicella,0.00
12-31-2023,West Virginia,54109,Wyoming County,Kindergarten,varicella,0.00
12-31-2024,West Virginia,54109,Wyoming County,Kindergarten,varicella,0.00
12-31-2025,West Virginia,54109,Wyoming County,Kindergarten,varicella,0.00
12-31-2018,West Virginia,54001,Barbour County,Kindergarten,varicella,2.00
12-31-2019,West Virginia,54001,Barbour County,Kindergarten,varicella,2.00
12-31-2020,West Virginia,54001,Barbour County,Kindergarten,varicella,2.00
12-31-2021,West Virginia,54001,Barbour County,Kindergarten,varicella,2.00
12-31-2022,West Virginia,54001,Barbour County,Kindergarten,varicella,2.00
12-31-2023,West Virginia,54001,Barbour County,Kindergarten,varicella,2.00
12-31-2024,West Virginia,54001,Barbour County,Kindergarten,varicella,2.00
12-31-2025,West Virginia,54001,Barbour County,Kindergarten,varicella,2.00
12-31-2018,West Virginia,54003,Berkeley County,Kindergarten,varicella,4.00
12-31-2019,West Virginia,54003,Berkeley County,Kindergarten,varicella,4.00
12-31-2020,West Virginia,54003,Berkeley County,Kindergarten,varicella,6.00
12-31-2021,West Virginia,54003,Berkeley County,Kindergarten,varicella,6.00
12-31-2022,West Virginia,54003,Berkeley County,Kindergarten,varicella,6.00
12-31-2023,West Virginia,54003,Berkeley County,Kindergarten,varicella,7.00
12-31-2024,West Virginia,54003,Berkeley County,Kindergarten,varicella,8.00
12-31-2025,West Virginia,54003,Berkeley County,Kindergarten,varicella,9.00
12-31-2018,West Virginia,54005,Boone County,Kindergarten,varicella,1.00
12-31-2019,West Virginia,54005,Boone County,Kindergarten,varicella,1.00
12-31-2020,West Virginia,54005,Boone County,Kindergarten,varicella,1.00
12-31-2021,West Virginia,54005,Boone County,Kindergarten,varicella,1.00
12-31-2022,West Virginia,54005,Boone County,Kindergarten,varicella,1.00
12-31-2023,West Virginia,54005,Boone County,Kindergarten,varicella,1.00
12-31-2024,West Virginia,54005,Boone County,Kindergarten,varicella,1.00
12-31-2025,West Virginia,54005,Boone County,Kindergarten,varicella,0.00
12-31-2018,West Virginia,54007,Braxton County,Kindergarten,varicella,0.00
12-31-2019,West Virginia,54007,Braxton County,Kindergarten,varicella,0.00
12-31-2020,West Virginia,54007,Braxton County,Kindergarten,varicella,0.00
12-31-2021,West Virginia,54007,Braxton County,Kindergarten,varicella,0.00
12-31-2022,West Virginia,54007,Braxton County,Kindergarten,varicella,0.00
12-31-2023,West Virginia,54007,Braxton County,Kindergarten,varicella,0.00
12-31-2024,West Virginia,54007,Braxton County,Kindergarten,varicella,1.00
12-31-2025,West Virginia,54007,Braxton County,Kindergarten,varicella,1.00
12-31-2018,West Virginia,54009,Brooke County,Kindergarten,varicella,0.00
12-31-2019,West Virginia,54009,Brooke County,Kindergarten,varicella,0.00
12-31-2020,West Virginia,54009,Brooke County,Kindergarten,varicella,0.00
12-31-2021,West Virginia,54009,Brooke County,Kindergarten,varicella,0.00
12-31-2022,West Virginia,54009,Brooke County,Kindergarten,varicella,1.00
12-31-2023,West Virginia,54009,Brooke County,Kindergarten,varicella,1.00
12-31-2024,West Virginia,54009,Brooke County,Kindergarten,varicella,1.00
12-31-2025,West Virginia,54009,Brooke County,Kindergarten,varicella,1.00
12-31-2018,West Virginia,54011,Cabell County,Kindergarten,varicella,0.00
12-31-2019,West Virginia,54011,Cabell County,Kindergarten,varicella,0.00
12-31-2020,West Virginia,54011,Cabell County,Kindergarten,varicella,0.00
12-31-2021,West Virginia,54011,Cabell County,Kindergarten,varicella,0.00
12-31-2022,West Virginia,54011,Cabell County,Kindergarten,varicella,0.00
12-31-2023,West Virginia,54011,Cabell County,Kindergarten,varicella,0.00
12-31-2024,West Virginia,54011,Cabell County,Kindergarten,varicella,0.00
12-31-2025,West Virginia,54011,Cabell County,Kindergarten,varicella,0.00
12-31-2018,West Virginia,54013,Calhoun County,Kindergarten,varicella,0.00
12-31-2019,West Virginia,54013,Calhoun County,Kindergarten,varicella,0.00
12-31-2020,West Virginia,54013,Calhoun County,Kindergarten,varicella,0.00
12-31-2021,West Virginia,54013,Calhoun County,Kindergarten,varicella,0.00
12-31-2022,West Virginia,54013,Calhoun County,Kindergarten,varicella,0.00
12-31-2023,West Virginia,54013,Calhoun County,Kindergarten,varicella,0.00
12-31-2024,West Virginia,54013,Calhoun County,Kindergarten,varicella,0.00
12-31-2025,West Virginia,54013,Calhoun County,Kindergarten,varicella,0.00
12-31-2018,West Virginia,54015,Clay County,Kindergarten,varicella,0.00
12-31-2019,West Virginia,54015,Clay County,Kindergarten,varicella,0.00
12-31-2020,West Virginia,54015,Clay County,Kindergarten,varicella,0.00
12-31-2021,West Virginia,54015,Clay County,Kindergarten,varicella,0.00
12-31-2022,West Virginia,54015,Clay County,Kindergarten,varicella,0.00
12-31-2023,West Virginia,54015,Clay County,Kindergarten,varicella,0.00
12-31-2024,West Virginia,54015,Clay County,Kindergarten,varicella,0.00
12-31-2025,West Virginia,54015,Clay County,Kindergarten,varicella,0.00
12-31-2018,West Virginia,54017,Doddridge County,Kindergarten,varicella,0.00
12-31-2019,West Virginia,54017,Doddridge County,Kindergarten,varicella,0.00
12-31-2020,West Virginia,54017,Doddridge County,Kindergarten,varicella,0.00
12-31-2021,West Virginia,54017,Doddridge County,Kindergarten,varicella,0.00
12-31-2022,West Virginia,54017,Doddridge County,Kindergarten,varicella,0.00
12-31-2023,West Virginia,54017,Doddridge County,Kindergarten,varicella,0.00
12-31-2024,West Virginia,54017,Doddridge County,Kindergarten,varicella,0.00
12-31-2025,West Virginia,54017,Doddridge County,Kindergarten,varicella,0.00
12-31-2018,West Virginia,54019,Fayette County,Kindergarten,varicella,0.00
12-31-2019,West Virginia,54019,Fayette County,Kindergarten,varicella,1.00
12-31-2020,West Virginia,54019,Fayette County,Kindergarten,varicella,1.00
12-31-2021,West Virginia,54019,Fayette County,Kindergarten,varicella,1.00
12-31-2022,West Virginia,54019,Fayette County,Kindergarten,varicella,1.00
12-31-2023,West Virginia,54019,Fayette County,Kindergarten,varicella,1.00
12-31-2024,West Virginia,54019,Fayette County,Kindergarten,varicella,1.00
12-31-2025,West Virginia,54019,Fayette County,Kindergarten,varicella,1.00
12-31-2018,West Virginia,54021,Gilmer County,Kindergarten,varicella,0.00
12-31-2019,West Virginia,54021,Gilmer County,Kindergarten,varicella,0.00
12-31-2020,West Virginia,54021,Gilmer County,Kindergarten,varicella,0.00
12-31-2021,West Virginia,54021,Gilmer County,Kindergarten,varicella,0.00
12-31-2022,West Virginia,54021,Gilmer County,Kindergarten,varicella,0.00
12-31-2023,West Virginia,54021,Gilmer County,Kindergarten,varicella,0.00
12-31-2024,West Virginia,54021,Gilmer County,Kindergarten,varicella,0.00
12-31-2025,West Virginia,54021,Gilmer County,Kindergarten,varicella,0.00
12-31-2018,West Virginia,54023,Grant County,Kindergarten,varicella,0.00
12-31-2019,West Virginia,54023,Grant County,Kindergarten,varicella,0.00
12-31-2020,West Virginia,54023,Grant County,Kindergarten,varicella,0.00
12-31-2021,West Virginia,54023,Grant County,Kindergarten,varicella,0.00
12-31-2022,West Virginia,54023,Grant County,Kindergarten,varicella,0.00
12-31-2023,West Virginia,54023,Grant County,Kindergarten,varicella,0.00
12-31-2024,West Virginia,54023,Grant County,Kindergarten,varicella,0.00
12-31-2025,West Virginia,54023,Grant County,Kindergarten,varicella,0.00
12-31-2018,West Virginia,54025,Greenbrier County,Kindergarten,varicella,2.00
12-31-2019,West Virginia,54025,Greenbrier County,Kindergarten,varicella,2.00
12-31-2020,West Virginia,54025,Greenbrier County,Kindergarten,varicella,2.00
12-31-2021,West Virginia,54025,Greenbrier County,Kindergarten,varicella,2.00
12-31-2022,West Virginia,54025,Greenbrier County,Kindergarten,varicella,2.00
12-31-2023,West Virginia,54025,Greenbrier County,Kindergarten,varicella,2.00
12-31-2024,West Virginia,54025,Greenbrier County,Kindergarten,varicella,2.00
12-31-2025,West Virginia,54025,Greenbrier County,Kindergarten,varicella,2.00
12-31-2018,West Virginia,54027,Hampshire County,Kindergarten,varicella,0.00
12-31-2019,West Virginia,54027,Hampshire County,Kindergarten,varicella,0.00
12-31-2020,West Virginia,54027,Hampshire County,Kindergarten,varicella,0.00
12-31-2021,West Virginia,54027,Hampshire County,Kindergarten,varicella,0.00
12-31-2022,West Virginia,54027,Hampshire County,Kindergarten,varicella,0.00
12-31-2023,West Virginia,54027,Hampshire County,Kindergarten,varicella,0.00
12-31-2024,West Virginia,54027,Hampshire County,Kindergarten,varicella,0.00
12-31-2025,West Virginia,54027,Hampshire County,Kindergarten,varicella,1.00
12-31-2018,West Virginia,54029,Hancock County,Kindergarten,varicella,0.00
12-31-2019,West Virginia,54029,Hancock County,Kindergarten,varicella,0.00
12-31-2020,West Virginia,54029,Hancock County,Kindergarten,varicella,0.00
12-31-2021,West Virginia,54029,Hancock County,Kindergarten,varicella,0.00
12-31-2022,West Virginia,54029,Hancock County,Kindergarten,varicella,0.00
12-31-2023,West Virginia,54029,Hancock County,Kindergarten,varicella,0.00
12-31-2024,West Virginia,54029,Hancock County,Kindergarten,varicella,0.00
12-31-2025,West Virginia,54029,Hancock County,Kindergarten,varicella,0.00
12-31-2018,West Virginia,54031,Hardy County,Kindergarten,varicella,1.00
12-31-2019,West Virginia,54031,Hardy County,Kindergarten,varicella,1.00
12-31-2020,West Virginia,54031,Hardy County,Kindergarten,varicella,1.00
12-31-2021,West Virginia,54031,Hardy County,Kindergarten,varicella,1.00
12-31-2022,West Virginia,54031,Hardy County,Kindergarten,varicella,1.00
12-31-2023,West Virginia,54031,Hardy County,Kindergarten,varicella,1.00
12-31-2024,West Virginia,54031,Hardy County,Kindergarten,varicella,1.00
12-31-2025,West Virginia,54031,Hardy County,Kindergarten,varicella,1.00
12-31-2018,West Virginia,54033,Harrison County,Kindergarten,varicella,4.00
12-31-2019,West Virginia,54033,Harrison County,Kindergarten,varicella,4.00
12-31-2020,West Virginia,54033,Harrison County,Kindergarten,varicella,4.00
12-31-2021,West Virginia,54033,Harrison County,Kindergarten,varicella,4.00
12-31-2022,West Virginia,54033,Harrison County,Kindergarten,varicella,4.00
12-31-2023,West Virginia,54033,Harrison County,Kindergarten,varicella,6.00
12-31-2024,West Virginia,54033,Harrison County,Kindergarten,varicella,6.00
12-31-2025,West Virginia,54033,Harrison County,Kindergarten,varicella,7.00
12-31-2018,West Virginia,54035,Jackson County,Kindergarten,varicella,0.00
12-31-2019,West Virginia,54035,Jackson County,Kindergarten,varicella,0.00
12-31-2020,West Virginia,54035,Jackson County,Kindergarten,varicella,0.00
12-31-2021,West Virginia,54035,Jackson County,Kindergarten,varicella,0.00
12-31-2022,West Virginia,54035,Jackson County,Kindergarten,varicella,0.00
12-31-2023,West Virginia,54035,Jackson County,Kindergarten,varicella,0.00
12-31-2024,West Virginia,54035,Jackson County,Kindergarten,varicella,0.00
12-31-2025,West Virginia,54035,Jackson County,Kindergarten,varicella,0.00
12-31-2018,West Virginia,54037,Jefferson County,Kindergarten,varicella,1.00
12-31-2019,West Virginia,54037,Jefferson County,Kindergarten,varicella,1.00
12-31-2020,West Virginia,54037,Jefferson County,Kindergarten,varicella,1.00
12-31-2021,West Virginia,54037,Jefferson County,Kindergarten,varicella,1.00
12-31-2022,West Virginia,54037,Jefferson County,Kindergarten,varicella,0.00
12-31-2023,West Virginia,54037,Jefferson County,Kindergarten,varicella,0.00
12-31-2024,West Virginia,54037,Jefferson County,Kindergarten,varicella,0.00
12-31-2025,West Virginia,54037,Jefferson County,Kindergarten,varicella,0.00
12-31-2018,West Virginia,54039,Kanawha County,Kindergarten,varicella,1.00
12-31-2019,West Virginia,54039,Kanawha County,Kindergarten,varicella,1.00
12-31-2020,West Virginia,54039,Kanawha County,Kindergarten,varicella,2.00
12-31-2021,West Virginia,54039,Kanawha County,Kindergarten,varicella,2.00
12-31-2022,West Virginia,54039,Kanawha County,Kindergarten,varicella,2.00
12-31-2023,West Virginia,54039,Kanawha County,Kindergarten,varicella,3.00
12-31-2024,West Virginia,54039,Kanawha County,Kindergarten,varicella,5.00
12-31-2025,West Virginia,54039,Kanawha County,Kindergarten,varicella,6.00
12-31-2018,West Virginia,54041,Lewis County,Kindergarten,varicella,0.00
12-31-2019,West Virginia,54041,Lewis County,Kindergarten,varicella,0.00
12-31-2020,West Virginia,54041,Lewis County,Kindergarten,varicella,0.00
12-31-2021,West Virginia,54041,Lewis County,Kindergarten,varicella,0.00
12-31-2022,West Virginia,54041,Lewis County,Kindergarten,varicella,0.00
12-31-2023,West Virginia,54041,Lewis County,Kindergarten,varicella,0.00
12-31-2024,West Virginia,54041,Lewis County,Kindergarten,varicella,0.00
12-31-2025,West Virginia,54041,Lewis County,Kindergarten,varicella,0.00
12-31-2018,West Virginia,54043,Lincoln County,Kindergarten,varicella,0.00
12-31-2019,West Virginia,54043,Lincoln County,Kindergarten,varicella,0.00
12-31-2020,West Virginia,54043,Lincoln County,Kindergarten,varicella,0.00
12-31-2021,West Virginia,54043,Lincoln County,Kindergarten,varicella,0.00
12-31-2022,West Virginia,54043,Lincoln County,Kindergarten,varicella,0.00
12-31-2023,West Virginia,54043,Lincoln County,Kindergarten,varicella,0.00
12-31-2024,West Virginia,54043,Lincoln County,Kindergarten,varicella,0.00
12-31-2025,West Virginia,54043,Lincoln County,Kindergarten,varicella,0.00
12-31-2018,West Virginia,54045,Logan County,Kindergarten,varicella,2.00
12-31-2019,West Virginia,54045,Logan County,Kindergarten,varicella,2.00
12-31-2020,West Virginia,54045,Logan County,Kindergarten,varicella,2.00
12-31-2021,West Virginia,54045,Logan County,Kindergarten,varicella,2.00
12-31-2022,West Virginia,54045,Logan County,Kindergarten,varicella,2.00
12-31-2023,West Virginia,54045,Logan County,Kindergarten,varicella,1.00
12-31-2024,West Virginia,54045,Logan County,Kindergarten,varicella,1.00
12-31-2025,West Virginia,54045,Logan County,Kindergarten,varicella,1.00
12-31-2018,West Virginia,54049,Marion County,Kindergarten,varicella,0.00
12-31-2019,West Virginia,54049,Marion County,Kindergarten,varicella,0.00
12-31-2020,West Virginia,54049,Marion County,Kindergarten,varicella,0.00
12-31-2021,West Virginia,54049,Marion County,Kindergarten,varicella,0.00
12-31-2022,West Virginia,54049,Marion County,Kindergarten,varicella,0.00
12-31-2023,West Virginia,54049,Marion County,Kindergarten,varicella,2.00
12-31-2024,West Virginia,54049,Marion County,Kindergarten,varicella,2.00
12-31-2025,West Virginia,54049,Marion County,Kindergarten,varicella,2.00
12-31-2018,West Virginia,54051,Marshall County,Kindergarten,varicella,0.00
12-31-2019,West Virginia,54051,Marshall County,Kindergarten,varicella,0.00
12-31-2020,West Virginia,54051,Marshall County,Kindergarten,varicella,0.00
12-31-2021,West Virginia,54051,Marshall County,Kindergarten,varicella,0.00
12-31-2022,West Virginia,54051,Marshall County,Kindergarten,varicella,0.00
12-31-2023,West Virginia,54051,Marshall County,Kindergarten,varicella,1.00
12-31-2024,West Virginia,54051,Marshall County,Kindergarten,varicella,1.00
12-31-2025,West Virginia,54051,Marshall County,Kindergarten,varicella,1.00
12-31-2018,West Virginia,54053,Mason County,Kindergarten,varicella,0.00
12-31-2019,West Virginia,54053,Mason County,Kindergarten,varicella,0.00
12-31-2020,West Virginia,54053,Mason County,Kindergarten,varicella,0.00
12-31-2021,West Virginia,54053,Mason County,Kindergarten,varicella,0.00
12-31-2022,West Virginia,54053,Mason County,Kindergarten,varicella,0.00
12-31-2023,West Virginia,54053,Mason County,Kindergarten,varicella,0.00
12-31-2024,West Virginia,54053,Mason County,Kindergarten,varicella,0.00
12-31-2025,West Virginia,54053,Mason County,Kindergarten,varicella,0.00
12-31-2018,West Virginia,54047,McDowell County,Kindergarten,varicella,1.00
12-31-2019,West Virginia,54047,McDowell County,Kindergarten,varicella,1.00
12-31-2020,West Virginia,54047,McDowell County,Kindergarten,varicella,1.00
12-31-2021,West Virginia,54047,McDowell County,Kindergarten,varicella,1.00
12-31-2022,West Virginia,54047,McDowell County,Kindergarten,varicella,1.00
12-31-2023,West Virginia,54047,McDowell County,Kindergarten,varicella,1.00
12-31-2024,West Virginia,54047,McDowell County,Kindergarten,varicella,0.00
12-31-2025,West Virginia,54047,McDowell County,Kindergarten,varicella,0.00
12-31-2018,West Virginia,54055,Mercer County,Kindergarten,varicella,0.00
12-31-2019,West Virginia,54055,Mercer County,Kindergarten,varicella,0.00
12-31-2020,West Virginia,54055,Mercer County,Kindergarten,varicella,0.00
12-31-2021,West Virginia,54055,Mercer County,Kindergarten,varicella,0.00
12-31-2022,West Virginia,54055,Mercer County,Kindergarten,varicella,0.00
12-31-2023,West Virginia,54055,Mercer County,Kindergarten,varicella,0.00
12-31-2024,West Virginia,54055,Mercer County,Kindergarten,varicella,0.00
12-31-2025,West Virginia,54055,Mercer County,Kindergarten,varicella,1.00
12-31-2018,West Virginia,54057,Mineral County,Kindergarten,varicella,0.00
12-31-2019,West Virginia,54057,Mineral County,Kindergarten,varicella,1.00
12-31-2020,West Virginia,54057,Mineral County,Kindergarten,varicella,1.00
12-31-2021,West Virginia,54057,Mineral County,Kindergarten,varicella,1.00
12-31-2022,West Virginia,54057,Mineral County,Kindergarten,varicella,1.00
12-31-2023,West Virginia,54057,Mineral County,Kindergarten,varicella,3.00
12-31-2024,West Virginia,54057,Mineral County,Kindergarten,varicella,3.00
12-31-2025,West Virginia,54057,Mineral County,Kindergarten,varicella,4.00
12-31-2018,West Virginia,54059,Mingo County,Kindergarten,varicella,0.00
12-31-2019,West Virginia,54059,Mingo County,Kindergarten,varicella,0.00
12-31-2020,West Virginia,54059,Mingo County,Kindergarten,varicella,0.00
12-31-2021,West Virginia,54059,Mingo County,Kindergarten,varicella,0.00
12-31-2022,West Virginia,54059,Mingo County,Kindergarten,varicella,0.00
12-31-2023,West Virginia,54059,Mingo County,Kindergarten,varicella,0.00
12-31-2024,West Virginia,54059,Mingo County,Kindergarten,varicella,0.00
12-31-2025,West Virginia,54059,Mingo County,Kindergarten,varicella,0.00
12-31-2018,West Virginia,54061,Monongalia County,Kindergarten,varicella,0.00
12-31-2019,West Virginia,54061,Monongalia County,Kindergarten,varicella,0.00
12-31-2020,West Virginia,54061,Monongalia County,Kindergarten,varicella,1.00
12-31-2021,West Virginia,54061,Monongalia County,Kindergarten,varicella,1.00
12-31-2022,West Virginia,54061,Monongalia County,Kindergarten,varicella,1.00
12-31-2023,West Virginia,54061,Monongalia County,Kindergarten,varicella,2.00
12-31-2024,West Virginia,54061,Monongalia County,Kindergarten,varicella,2.00
12-31-2025,West Virginia,54061,Monongalia County,Kindergarten,varicella,2.00
12-31-2018,West Virginia,54063,Monroe County,Kindergarten,varicella,0.00
12-31-2019,West Virginia,54063,Monroe County,Kindergarten,varicella,0.00
12-31-2020,West Virginia,54063,Monroe County,Kindergarten,varicella,0.00
12-31-2021,West Virginia,54063,Monroe County,Kindergarten,varicella,0.00
12-31-2022,West Virginia,54063,Monroe County,Kindergarten,varicella,0.00
12-31-2023,West Virginia,54063,Monroe County,Kindergarten,varicella,0.00
12-31-2024,West Virginia,54063,Monroe County,Kindergarten,varicella,0.00
12-31-2025,West Virginia,54063,Monroe County,Kindergarten,varicella,0.00
12-31-2018,West Virginia,54065,Morgan County,Kindergarten,varicella,0.00
12-31-2019,West Virginia,54065,Morgan County,Kindergarten,varicella,0.00
12-31-2020,West Virginia,54065,Morgan County,Kindergarten,varicella,0.00
12-31-2021,West Virginia,54065,Morgan County,Kindergarten,varicella,0.00
12-31-2022,West Virginia,54065,Morgan County,Kindergarten,varicella,0.00
12-31-2023,West Virginia,54065,Morgan County,Kindergarten,varicella,0.00
12-31-2024,West Virginia,54065,Morgan County,Kindergarten,varicella,1.00
12-31-2025,West Virginia,54065,Morgan County,Kindergarten,varicella,1.00
12-31-2018,West Virginia,54067,Nicholas County,Kindergarten,varicella,2.00
12-31-2019,West Virginia,54067,Nicholas County,Kindergarten,varicella,2.00
12-31-2020,West Virginia,54067,Nicholas County,Kindergarten,varicella,2.00
12-31-2021,West Virginia,54067,Nicholas County,Kindergarten,varicella,2.00
12-31-2022,West Virginia,54067,Nicholas County,Kindergarten,varicella,2.00
12-31-2023,West Virginia,54067,Nicholas County,Kindergarten,varicella,3.00
12-31-2024,West Virginia,54067,Nicholas County,Kindergarten,varicella,3.00
12-31-2025,West Virginia,54067,Nicholas County,Kindergarten,varicella,2.00
12-31-2018,West Virginia,54069,Ohio County,Kindergarten,varicella,0.00
12-31-2019,West Virginia,54069,Ohio County,Kindergarten,varicella,0.00
12-31-2020,West Virginia,54069,Ohio County,Kindergarten,varicella,0.00
12-31-2021,West Virginia,54069,Ohio County,Kindergarten,varicella,0.00
12-31-2022,West Virginia,54069,Ohio County,Kindergarten,varicella,0.00
12-31-2023,West Virginia,54069,Ohio County,Kindergarten,varicella,0.00
12-31-2024,West Virginia,54069,Ohio County,Kindergarten,varicella,0.00
12-31-2025,West Virginia,54069,Ohio County,Kindergarten,varicella,0.00
12-31-2018,West Virginia,54071,Pendleton County,Kindergarten,varicella,0.00
12-31-2019,West Virginia,54071,Pendleton County,Kindergarten,varicella,0.00
12-31-2020,West Virginia,54071,Pendleton County,Kindergarten,varicella,0.00
12-31-2021,West Virginia,54071,Pendleton County,Kindergarten,varicella,0.00
12-31-2022,West Virginia,54071,Pendleton County,Kindergarten,varicella,0.00
12-31-2023,West Virginia,54071,Pendleton County,Kindergarten,varicella,0.00
12-31-2024,West Virginia,54071,Pendleton County,Kindergarten,varicella,0.00
12-31-2025,West Virginia,54071,Pendleton County,Kindergarten,varicella,0.00
12-31-2018,West Virginia,54073,Pleasants County,Kindergarten,varicella,0.00
12-31-2019,West Virginia,54073,Pleasants County,Kindergarten,varicella,0.00
12-31-2020,West Virginia,54073,Pleasants County,Kindergarten,varicella,0.00
12-31-2021,West Virginia,54073,Pleasants County,Kindergarten,varicella,0.00
12-31-2022,West Virginia,54073,Pleasants County,Kindergarten,varicella,0.00
12-31-2023,West Virginia,54073,Pleasants County,Kindergarten,varicella,0.00
12-31-2024,West Virginia,54073,Pleasants County,Kindergarten,varicella,0.00
12-31-2025,West Virginia,54073,Pleasants County,Kindergarten,varicella,0.00
12-31-2018,West Virginia,54075,Pocahontas County,Kindergarten,varicella,0.00
12-31-2019,West Virginia,54075,Pocahontas County,Kindergarten,varicella,0.00
12-31-2020,West Virginia,54075,Pocahontas County,Kindergarten,varicella,0.00
12-31-2021,West Virginia,54075,Pocahontas County,Kindergarten,varicella,0.00
12-31-2022,West Virginia,54075,Pocahontas County,Kindergarten,varicella,0.00
12-31-2023,West Virginia,54075,Pocahontas County,Kindergarten,varicella,0.00
12-31-2024,West Virginia,54075,Pocahontas County,Kindergarten,varicella,0.00
12-31-2025,West Virginia,54075,Pocahontas County,Kindergarten,varicella,0.00
12-31-2018,West Virginia,54077,Preston County,Kindergarten,varicella,0.00
12-31-2019,West Virginia,54077,Preston County,Kindergarten,varicella,0.00
12-31-2020,West Virginia,54077,Preston County,Kindergarten,varicella,0.00
12-31-2021,West Virginia,54077,Preston County,Kindergarten,varicella,0.00
12-31-2022,West Virginia,54077,Preston County,Kindergarten,varicella,0.00
12-31-2023,West Virginia,54077,Preston County,Kindergarten,varicella,0.00
12-31-2024,West Virginia,54077,Preston County,Kindergarten,varicella,0.00
12-31-2025,West Virginia,54077,Preston County,Kindergarten,varicella,0.00
12-31-2018,West Virginia,54079,Putnam County,Kindergarten,varicella,0.00
12-31-2019,West Virginia,54079,Putnam County,Kindergarten,varicella,0.00
12-31-2020,West Virginia,54079,Putnam County,Kindergarten,varicella,0.00
12-31-2021,West Virginia,54079,Putnam County,Kindergarten,varicella,0.00
12-31-2022,West Virginia,54079,Putnam County,Kindergarten,varicella,0.00
12-31-2023,West Virginia,54079,Putnam County,Kindergarten,varicella,0.00
12-31-2024,West Virginia,54079,Putnam County,Kindergarten,varicella,0.00
