time	geography	geography_name	grade	N_dtap	N_polio	N_mmr	N_hep_b	N_varicella	N_personal_exempt	N_medical_exempt	N_full_exempt	pct_dtap	pct_polio	pct_mmr	pct_hep_b	pct_varicella	pct_personal_exempt	pct_medical_exempt	pct_full_exempt
2024-12-31	28087	Lowndes County	Overall	NA	NA	NA	NA	NA	954	4	NA	NA	NA	NA	NA	NA	NA	NA	NA
2024-12-31	28089	Madison County	Overall	NA	NA	NA	NA	NA	2097	41	NA	NA	NA	NA	NA	NA	NA	NA	NA
2024-12-31	28091	Marion County	Overall	NA	NA	NA	NA	NA	305	8	NA	NA	NA	NA	NA	NA	NA	NA	NA
2024-12-31	28093	Marshall County	Overall	NA	NA	NA	NA	NA	257	7	NA	NA	NA	NA	NA	NA	NA	NA	NA
2024-12-31	28095	Monroe County	Overall	NA	NA	NA	NA	NA	407	25	NA	NA	NA	NA	NA	NA	NA	NA	NA
2024-12-31	28097	Montgomery County	Overall	NA	NA	NA	NA	NA	88	8	NA	NA	NA	NA	NA	NA	NA	NA	NA
2024-12-31	28099	Neshoba County	Overall	NA	NA	NA	NA	NA	168	2	NA	NA	NA	NA	NA	NA	NA	NA	NA
2024-12-31	28101	Newton County	Overall	NA	NA	NA	NA	NA	138	2	NA	NA	NA	NA	NA	NA	NA	NA	NA
2024-12-31	28103	Noxubee County	Overall	NA	NA	NA	NA	NA	201	8	NA	NA	NA	NA	NA	NA	NA	NA	NA
2024-12-31	28105	Oktibbeha County	Overall	NA	NA	NA	NA	NA	446	2	NA	NA	NA	NA	NA	NA	NA	NA	NA
2024-12-31	28109	Pearl River County	Overall	NA	NA	NA	NA	NA	833	32	NA	NA	NA	NA	NA	NA	NA	NA	NA
2024-12-31	28111	Perry County	Overall	NA	NA	NA	NA	NA	66	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
2024-12-31	28113	Pike County	Overall	NA	NA	NA	NA	NA	804	10	NA	NA	NA	NA	NA	NA	NA	NA	NA
2024-12-31	28115	Pontotoc County	Overall	NA	NA	NA	NA	NA	899	2	NA	NA	NA	NA	NA	NA	NA	NA	NA
2024-12-31	28117	Prentiss County	Overall	NA	NA	NA	NA	NA	163	8	NA	NA	NA	NA	NA	NA	NA	NA	NA
2024-12-31	28121	Rankin County	Overall	NA	NA	NA	NA	NA	2270	98	NA	NA	NA	NA	NA	NA	NA	NA	NA
2024-12-31	28123	Scott County	Overall	NA	NA	NA	NA	NA	72	17	NA	NA	NA	NA	NA	NA	NA	NA	NA
2024-12-31	28131	Stone County	Overall	NA	NA	NA	NA	NA	704	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
2024-12-31	28137	Tate County	Overall	NA	NA	NA	NA	NA	405	4	NA	NA	NA	NA	NA	NA	NA	NA	NA
2024-12-31	28139	Tippah County	Overall	NA	NA	NA	NA	NA	220	10	NA	NA	NA	NA	NA	NA	NA	NA	NA
2024-12-31	28141	Tishomingo County	Overall	NA	NA	NA	NA	NA	225	4	NA	NA	NA	NA	NA	NA	NA	NA	NA
2024-12-31	28145	Union County	Overall	NA	NA	NA	NA	NA	489	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
2024-12-31	28151	Washington County	Overall	NA	NA	NA	NA	NA	149	11	NA	NA	NA	NA	NA	NA	NA	NA	NA
2024-12-31	28153	Wayne County	Overall	NA	NA	NA	NA	NA	96	18	NA	NA	NA	NA	NA	NA	NA	NA	NA
2024-12-31	28159	Winston County	Overall	NA	NA	NA	NA	NA	219	4	NA	NA	NA	NA	NA	NA	NA	NA	NA
2024-12-31	28007	Attala County	Overall	NA	NA	NA	NA	NA	250	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2024-12-31	28009	Benton County	Overall	NA	NA	NA	NA	NA	80	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2024-12-31	28011	Bolivar County	Overall	NA	NA	NA	NA	NA	120	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2024-12-31	28013	Calhoun County	Overall	NA	NA	NA	NA	NA	158	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2024-12-31	28015	Carroll County	Overall	NA	NA	NA	NA	NA	61	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2024-12-31	28017	Chickasaw County	Overall	NA	NA	NA	NA	NA	106	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2024-12-31	28019	Choctaw County	Overall	NA	NA	NA	NA	NA	51	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2024-12-31	28021	Claiborne County	Overall	NA	NA	NA	NA	NA	16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2024-12-31	28023	Clarke County	Overall	NA	NA	NA	NA	NA	66	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2024-12-31	28027	Coahoma County	Overall	NA	NA	NA	NA	NA	92	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2024-12-31	28031	Covington County	Overall	NA	NA	NA	NA	NA	141	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2024-12-31	28037	Franklin County	Overall	NA	NA	NA	NA	NA	146	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2024-12-31	28039	George County	Overall	NA	NA	NA	NA	NA	1139	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2024-12-31	28041	Greene County	Overall	NA	NA	NA	NA	NA	117	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2024-12-31	28051	Holmes County	Overall	NA	NA	NA	NA	NA	67	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2024-12-31	28053	Humphreys County	Overall	NA	NA	NA	NA	NA	16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2024-12-31	28055	Issaquena County	Overall	NA	NA	NA	NA	NA	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2024-12-31	28057	Itawamba County	Overall	NA	NA	NA	NA	NA	358	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2024-12-31	28061	Jasper County	Overall	NA	NA	NA	NA	NA	85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2024-12-31	28065	Jefferson Davis County	Overall	NA	NA	NA	NA	NA	120	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2024-12-31	28083	Leflore County	Overall	NA	NA	NA	NA	NA	143	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2024-12-31	28107	Panola County	Overall	NA	NA	NA	NA	NA	261	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2024-12-31	28119	Quitman County	Overall	NA	NA	NA	NA	NA	40	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2024-12-31	28127	Simpson County	Overall	NA	NA	NA	NA	NA	272	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2024-12-31	28129	Smith County	Overall	NA	NA	NA	NA	NA	77	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2024-12-31	28133	Sunflower County	Overall	NA	NA	NA	NA	NA	32	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2024-12-31	28135	Tallahatchie County	Overall	NA	NA	NA	NA	NA	110	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2024-12-31	28143	Tunica County	Overall	NA	NA	NA	NA	NA	64	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2024-12-31	28147	Walthall County	Overall	NA	NA	NA	NA	NA	192	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2024-12-31	28149	Warren County	Overall	NA	NA	NA	NA	NA	308	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2024-12-31	28155	Webster County	Overall	NA	NA	NA	NA	NA	112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2024-12-31	28157	Wilkinson County	Overall	NA	NA	NA	NA	NA	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2024-12-31	28161	Yalobusha County	Overall	NA	NA	NA	NA	NA	115	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2024-12-31	28163	Yazoo County	Overall	NA	NA	NA	NA	NA	230	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
